playlist_id,name,num_tracks,track_list,artist_list,overall_genre,overall_mood
playlist_1298,BADLANDS (Deluxe),16,"['4BRlQ27PLKJtgnWGFISxOM', '2DY0vcRSjtV1kWu0dppUQy', '1KepQ8aCgeS1sXFpXzbmJ8', '7rVp7JknHf1lmd7ay6n0RR', '6Vs6tzDPOYtBMehGXBG3G2', '00qaydBkSEAZAMkf75CfsU', '3DCswNCOnWhHnq8gIhclyg', '6o9mwul55Hxm88JVGCNDCo', '7JQJH07Mo4UQDBBVR2cKNh', '73w8GfSDzvrW229qj0TxyG', '6Vl9NJ9dJOObO3PcQxIaBM', '5RmpD1Z77amkLly5tLyviz', '667VsfRZBPcI42mfFvgYpl', '3wqn9xLZR3fNFZ5pJF9sx3', '4RdZfdkgW1OmkajhvcOxA1', '16w8ZGVSjI4TlTLV8VimBY']","['Bishop Briggs', 'Baymont Bross;Sporty-O', 'Clean Bandit;French The Kid;Rema;MOTi', 'John Berry', 'Mwuana', 'The Skatalites', 'Cidade Verde Sounds', 'Sarah, the Illstrumentalist', 'Wiz Khalifa;Girl Talk', 'Cole Swindell', 'Anitta', 'NERO', 'KELTEK', 'Danna Paola', 'Tritonal;HALIENE;SCHALA;Jorza', 'Halsey']",dub,Mad
playlist_6156,Perreo Tenebroso Vol. 4,15,"['6GfahyZpvVE0FZKsLSRIoT', '2fXmyEIE6AtoGdo5Dm69y2', '79LL3H8qqjeqQGVDZbkDzv', '3PYW3j5X7x7xctZi10Mjga', '3odrUVQ9tvRpkC9II2oWzx', '77O65l5ZlOZRpW8TK08wGy', '2vfvPpkSwFwsuppSHbLCoR', '1Jw2m5Qdqk0EG94UjSrmmG', '1a4k2osHzhVwhvgINJERyN', '1SaeIOdNmwLaC8OH893sga', '4i2mHCOkZi3sZSDekVxwTj', '5S9atrQLWHuMZLvFbDCGUp', '6vCzWS8xkRbilNXuwvuQ7O', '3Ozm6fHAbtPi83PO9tofH1', '1jjmqxL4LmMpjEqOQCAZfT']","['Mr. Vegas', 'Nine Inch Nails', 'Pink Sweat$;Donny Hathaway', 'Don Omar', 'Ellie Goulding', 'aswekeepsearching', 'JJ Heller', 'Norah Jones', 'Dimitri Vegas & Like Mike', 'Ilkae', 'EXILE', 'Mike Epps', 'Michael W. Smith', 'Nick Cave & The Bad Seeds;Flood', 'Salvador Da Rima;MC Ryan SP']",latin,Mixed
playlist_1939,Be With Me,15,"['1d6XDNrd6AjQiGHHVnTrfv', '30iLwLvJkbP0czkZ640DAh', '0ISMqxzluCjRivuuG4hcu6', '0EO1Vz2i2yVjxHE08viezx', '4ROv4lPAP3aAX1ItKlAkZh', '27aEo6gmFkP8Mh3vN4t4NS', '3KlqYE10vlHVF9o6reu2L3', '5wiSbeDm2p5yniuus7eH4J', '3XjN0mvFkQp1FMVM9Ro5hm', '2CSrG5fnBpcdfPXg7sJUBi', '1DxVPlu2YdmjRReQ8E6weM', '5gFfoZxgMHgMiArpO4Balz', '7giVnCZScUsYYseywZt92J', '3dPlLOjFnKpGpakkhPEIgF', '2JrM5j2janjbbmTGRGIgFU']","['Dustystaytrue', 'De Doelleazen;Zender Obama', 'Town Mountain', 'Drago200;Ak4:20', 'Michael Whalen', 'Los De Abajo;Horacio Blanco;Kenny', 'Pascal Letoublon', 'Diljit Dosanjh', 'Daddy Yankee', 'Alec Benjamin', 'Shady Moon', 'İnsan Mıyız', 'Doc Watson', 'Prem Dhillon', 'Attaque 77']",bluegrass,Happy
playlist_7787,Kiss Land (Deluxe),8,"['1FBaJ2SxddVYjXWUVaeinl', '7xcqbjV2NfxlnJzqdRuO7E', '0aSXJqJQStp2UhSJYndLCz', '1J6PerHOktAzIr1ESnYwpt', '1lQycHorbIQwYBsLFPzDif', '7kbz67UjkZCviIYbn4DRvH', '5nsFJfYtAFZmL9PbtYKYcA', '6YxZq8buq24e0nLJVnj5al']","['El Gran Combo De Puerto Rico;Andy Montañez', 'Kavinsky;The Weeknd', 'The Supremes', 'The Beach Boys', 'Priest', 'Henrik Janson', 'Stephen Sanchez', 'Eikichi Yazawa']",funk,Happy
playlist_6193,Jouhou,17,"['63T7DJ1AFDD6Bn8VzG6JE8', '4psU9tmxjc8IJk21xU8S23', '5kKloaKFvAuDNFi8m52hxy', '5f3Be6jvptHmlKPk8AdLaz', '257SoE95qEweGItCB9Q5rE', '5OwwWMZDh47EptyLoIAG23', '3FTP9QPfczWZr5dTAUSEi0', '4h9oLGyXoSN83H4wPGg3Rh', '2HXk9m2RM9CwKiTlWl6z8R', '3AayefDdUFxivRs79bX7kV', '3XgsnYnxB1pTbcfhkFq55A', '4iOeNGGUNms7gNViydA70S', '3irlnwNOnseNEfnIlBjxTY', '7iIUy5xsqlF5h03vfvVGCz', '0fAuuR5hoWZtTMpuqqxAGy', '4YPv3f4Jd1MD3KmV0WoXi1', '1w0hboEMff54kez5XXyRNP']","['The Rolling Stones', 'Peyk;Fuat', 'MUSASHI PROJECT', 'Crows in the Rain', 'Hildur Guðnadóttir', 'Trampled by Turtles', 'The Acacia Strain', 'Holly Humberstone', 'nothing,nowhere.', 'Feint;Laura Brehm', 'Panic! At The Disco', 'Faye Wong', 'Snoop Dogg;DJ Drama;Daz Dillinger', 'Discordance Axis', 'Two Shell', 'Chelsea Cutler', 'ONE OK ROCK']",j-rock,Mixed
playlist_3075,Shamshera,6,"['3gjj1wY4J4ynd8W7lSmIdf', '7eNSk0grNnO7MqjLZzs6MM', '4RRWdUBfKdN8SdPOIiu9by', '4dHgYdO3YmkpzWGhdSKd0F', '5FTkkXzay4muIam94XQwPT', '6d0sSZ2bfKUWeICsNRPyCt']","['Sachin Warrier', 'Mithoon;Arijit Singh;Neeti Mohan;Karan Malhotra', 'George Jones', 'Ivory', 'Mizmor;Thou', 'Raul Seixas']",black-metal,Happy
playlist_4564,The New Black,6,"['2NsD7cgUFrOOE8uhGuSIjp', '6WcRqzZZI5LcN8rpvnDswa', '6t1wUup2mF3IpJhMfAwoDl', '6TRgCcErnco2Wku1BqtWF9', '0LLSbgziqsZ4yOMwE2W5Vz', '6pLGlx4YsixWd2MFCiueXE']","['Thomas Sanders;Nicole Visco;Terrence Williams Jr;Jay Harper', 'Jhayco;Wisin & Yandel', 'Disturbed', 'Strapping Young Lad', 'Extrawelt', 'Ella Fitzgerald']",latin,Mad
playlist_3396,Mini Pop Kids 18,14,"['0Ln01UTzzN4fokBWUOy7zF', '3w9cGIYBC12SoepuHUaV19', '5jo7iW8CAGWWTrImvn8Ynh', '718HmBRMdJYSiwzGSIUJsz', '4H8UJEfhJDW7uyTMs7fhP9', '3Yx2eHxE7fh3FWXnTN9xGO', '2gLUbowsRFFwhmlAS3hZ5i', '1w7eNekZsyrLw99oygfDs4', '0OyM0Z2wdidouJdqQKT4e7', '4mRDHNAFzVK2UvdzZaB5fA', '0ICvpUuQrVd65WeZjVX44u', '4xmq2DFdbkwVqimOKQGZU7', '4Pz6d9chtIKUQ628KWDZpR', '71M4QMn8nrok1KFVXwEEyU']","['Mini Pop Kids', 'Electroforez', 'Wu Bai', 'Germaine Franco', 'Royal & the Serpent', 'Brenda Lee', 'Jack Harlow', 'Tove Styrke', 'Friction;Kanine', 'Simon la Letra', 'Alan Walker', 'Samm Henshaw', 'Charly García', 'Jason Mraz']",synth-pop,Happy
playlist_1578,時代をあつめて,10,"['117gRrOjnRkMCgWxNtDNSv', '0ClmF8tkpuySXLJHspUoKT', '0dfxkucAK6HIqSbLhyyJvr', '6DZkSVWQMDE97W1cGB3oPk', '3VgYGwa03GGyYwKjHtJqrQ', '1oMAV6qr9ZKi0PhJ0JjNTd', '0ocYpRgwVdunEea31HbfGK', '30UNovr63YaRTNb6qjfGr7', '31unYkU9GTvYYSDhVyJmpc', '169n0UZ3Ffun6EIBO4i2i3']","['Prateek Kuhad', 'Charlie Brown Jr.', 'Eikichi Yazawa', 'DJ Robin;Schürze', 'John Scofield;John Mayer', 'Eddie Noack', 'Imelda May', 'Pritam;Nakash Aziz;Manish J. Tipu;Geet Sagar;Sreerama Chandra;Amitabh Bhattacharya', 'Hillsong Worship;Brooke Ligertwood', 'My Hair is Bad']",j-rock,Mixed
playlist_3153,Angra Manyu,14,"['7cRR82VFtvy3FeqIrjEeFy', '0XpFEZKxUhSSsTdRw2JPqG', '5SV9MoALYbXKB63ESO5Usx', '0fGM6yMJ1swPXt5NI0GCdl', '2PiahV44kiM00tzwxDBCzW', '4eWUzMsIXvvsIk3ow18wty', '7rj8aNwZqTvrUeLlAyNWtZ', '6IqKFke4ZhKbGYULllEezY', '2NXkqNCXItUKyj5aZiBou1', '6Y0EIzZmLz9zWQineeK6Kz', '5ts1ivBHYVLI5clckQD39Z', '4G843iAtULePTse2z1epAV', '7cpVPjdyGplWZLlg66KuWQ', '0bI7K9Becu2dtXK1Q3cZNB']","['Arctic Monkeys', 'Leila Bela', 'The Maddox Brothers & Rose', 'Sandy Lam', 'Josimar y Su Yambú', 'Jason Ross;David Frank', 'Charly Black', 'ENHYPEN', 'Ed Solo;Fak Scratch;Ganja Burn Fyah', 'Ariel Ardit;Andrés Linetzky', 'Fritz Kalkbrenner', 'Diana Krall;Clayton-Hamilton Jazz Orchestra', 'Dario Marianelli;Jean-Yves Thibaudet', 'Tiësto;KAROL G']",tango,Mad
playlist_9272,Come On Feel The Lemonheads,5,"['6IlQmJorOrT6eWZFqUzzES', '5PSoPLGLlt1o0SSIaEOUQd', '6hypt8VPJxeMXTTcRUHS86', '02IW65kQC100srRSE5poWs', '1A4pATp8XdX3vfd6YoKuKn']","['Zé Vaqueiro', 'Vybz Kartel;Gaza Slim', 'The Score', 'The Monkees', 'The Lemonheads']",alt-rock,Happy
playlist_2446,pov: you bake cookies,14,"['4MiZmaNIbvO7yY8UltCATD', '0qOCy2LqvdkMora7eZsJhQ', '5cA8x7k6EEHgCfg5bN9xK3', '3VEEFoeRv26mQmOzGU3Ckg', '5OAraWHh2ZW66KHfV5gr0C', '4R7cuj0TvkNxURIAKReRh9', '4NaTazWdrRdEWMkiGz8OLF', '68GZkt7raDog1o6f0ytxe0', '7bfMKlkk76s6ou41vmRS9W', '5u0xcIyQFAfDy5PbEfnhsy', '1SyOjtLqqqk2AVLZnRI3bk', '59HtKGW9OAA5lsc6twJlbO', '1IqxyDK5u3elMKZOE1fE1T', '5H3JW2JiQG432dldneCyW1']","['dhruv', 'Vansire', 'Hank Williams;Drifting Cowboys', 'GAYLE', 'The Beach Boys', 'Andrés Calamaro', 'Sujatha', 'Norah Jones', 'Funki Porcini', 'Louie Vega;Elements Of Life;Blaze', 'Goldfrapp', 'Henric Edström;Hilda Juhlin', 'Leo Jaime', 'JP Cooper']",deep-house,Mixed
playlist_2971,Every Breath You Take,6,"['7wCmS9TTVUcIhRalDYFgPy', '3pIpa33ZYgL6ZEkpBRA8BF', '6ZvHLqK1T4EVzWx372MHto', '6dXkX4y7QWoTkhjAnjRw7h', '1DpxQYcOegKn14qF4fPdQ8', '67AKbavdI9MPJbrlh1v58l']","['Pixies', 'Deep Chills', 'Disturbed', ""Auli'i Cravalho"", 'PXNDX', 'Icon For Hire']",alt-rock,Mixed
playlist_6681,Evergreen,18,"['55vxJOfCXlkiFzELyNTYQm', '384txiSqJA9XFLWWLRBhO7', '5ktiAN5ZmNa3yO5ZuXnFJ2', '5kW4weQet1sxEKE9wJngDJ', '607L9bkXMlXvHWVS1UPxA2', '2Y1Xh17sIsCHhSx7G2td57', '5f4MsZTbXUMt8b5N6ndMhQ', '4iGIvHmNRzi8mkTFE1ksAZ', '1oaxLPhFGVTs5VR3ogs6j8', '3Q9ASh0PbZYKLoTk98Cvwf', '0Hk2PNJ4Ac4q9g72MSoqi7', '0hveAq1VSNWo9MQYGMHvFF', '1ADsAp80fs3TVEkRnqfJje', '0AOmbw8AwDnwXhHC3OhdVB', '2wOrU3z0ivb4L7f46c9Nf9', '26JbYgOa3DElPxT2vS41BW', '5jkbw3FDS3bSSb4oLKYbjf', '2yNKDG4FgwzQuL0JUEOunR']","['D.O.D', 'Pink Sweat$', 'The Prodigy', 'Mastodon', 'From The Vastland', 'Надежда Обухова', 'Sorriso Maroto', 'Kristen Bell;Idina Menzel', 'Rana Alagöz;Selçuk Alagöz', 'Pink Sweat$', 'Dream Theater', 'Hank Williams', 'Yasuharu Takanashi', 'Thousand Foot Krutch', 'Ludomir;Calum Venice', 'Avicii', 'Sub Urban;REI AMI', 'Billie Eilish']",deep-house,Mad
playlist_9837,Fiesta portatil,13,"['7rlUYt3JTteF5OqEnx1UYf', '6KBSVTTmLuR5PT9gpLW1OB', '6BeS71NcH4yTDKOH9mcxjA', '60OYt48sgi0ASxuvABRDPU', '61YzdCCBPM5Pc7lIiD5i8C', '1he0nibCzlDvB96EoJbbIZ', '4S4k4hzFHBuTFDQ1NxcHM3', '430cjJPy3AiK5XM7AXEFnz', '6mdCLbrYwN7h3A5N9O05g9', '4B8RTAHSPfYpV222GsmEjq', '6btkdvumrTmcFzy3oFpZqS', '6tmqAhRFvOMYCWBA3WjmNl', '1E97BF6FrixWs4xqNvq0ob']","['Alka Yagnik', 'Glenn Underground', '=LOVE', 'Winifred Atwell', ""K'NAAN;Adam Levine"", 'Sander van Doorn;Blondfire', 'The Chainsmokers', 'Banes World', 'Bagno', 'Don Omar', 'Ookay;Flux Pavilion', 'Di Propósito;Ferrugem', 'Dhaval Kothari']",reggae,Happy
playlist_2017,Pañuelos al viento,18,"['1UTdSl8RRxiYSfv9v0tdhL', '5XNbt31SdGLhjmuLJRYBCB', '4dkhw0B8wrn805DvAKSQwm', '5igqilOfVIrDJMmsEhLZPe', '1CaXCVkxVz7GfrE2Ifbha4', '1KWRf0ZISGMBgwMMCUYVDr', '2B8Lm6bc7zTsY0HtrodNpf', '1AO5q3PNXDWNwgern0S2zt', '2QFyOnJfJ49OnNgMvKXvTM', '2MzzhQsGnxHr2IL5gjVYql', '5YQQja967EmqiE5KeqJ4sV', '1J0zBWJBcBbqSqoiZ8e9Re', '1PoceNH8STFTm63Krywply', '7i3eGUaXwZufKiiLge74R1', '0shbXiYE9omMUTnGXvpZOi', '3FUqp10RhCmMjyyB9extmo', '0MBIidXUyktEmdEhGQIec7', '4A1uXbQRgDLxQr39mOwp5R']","['Héctor ""El Father""', 'Hank Williams', 'Gruppa Express', 'Mercedes Sosa', 'Ice Nine Kills', 'FACE', 'Moshe Kasher', 'Lynyrd Skynyrd', 'Sydney Rose', 'Dantiez', 'The Minds Of 99', 'Third Person;Intara', 'Black Uhuru', 'Camisa de Vênus', 'Soulfly', 'ヨルシカ', 'MegaR', 'Tokyo DisneySea']",punk,Fear
playlist_1509,Phantom Limb,17,"['2wEHloBpu1qPbLvJ5ywhK5', '5BvuyYHjA98IxU0nQUGzZr', '5it37yWmQQK6QqeGEu4AD7', '2z9gWAUCHWVyAacuCl9vAW', '4hnPHbJfrKcSuzjkgCZKDo', '1jJiM8kiIRSZ95xhLmoQZr', '2jsSAFUmu4BUqjcjKbLKg4', '7udFJCHVruPHFtcGG7Mi2d', '0YFZZEvLOxyM3UtyZzf4WC', '7dTd00X8Mc5iErfQQyBA6B', '1GkwSHR74B5DIgnlarTsa9', '7nvMpVadr2vaZESadQRjCl', '12xEvLcLawXJUs4ANGYdxZ', '2m5Yto1iIkkumQzaUS9mmd', '5TyTDLuMt0kxjD81xG0br2', '5cUJtPvqRfXRAj9yQR8iRJ', '2itYAgeIb3S62D9qJvgZbx']","['Infraction', 'The Black Keys', 'Sujatha', 'Carajo', 'Radha Jayalakshmi', 'Delta Heavy;Koven', 'George Jones', 'Psychostick', 'Sujatha', 'The Chainsmokers', 'Days N Daze', 'The Champs', 'Wisin & Yandel;Franco ""El Gorilla"";Jayko', 'Kinobe;Stephan Hague', 'Thomas Järvheden', 'Enjambre', 'Pig Destroyer']",malay,Happy
playlist_1024,1 Step Ahead,6,"['0UkpfwUKYe6uzYxhH3KnIB', '2GGLP061KzVzhbwG4kumMV', '4mGdjNMo0RonTlOEb7cYg4', '50RwvvEKX5Q7AZt8FTAwIF', '23E4ENUE7NU1NJ2VjYK7Qm', '7kcLP9VA5kzB461pJEmXM0']","['Oyh!', 'Jamie Principle', 'YUNGBLUD;Halsey;Travis Barker', 'Buddy Holly', 'Murilo Huff', 'Lasse Stefanz']",sertanejo,Mixed
playlist_9592,New Jersey Drive Vol. 1,9,"['1YTn0w1R6mwLZlIoi39Yqr', '32RcvAJMANNN3xcJOeDXAP', '6m37YblnnlJ1x7DfTc3Vj0', '1eQK7n9hn22VfXGxigPn29', '22x1tZbYamgdjebrfCWb9I', '1a9tmyZUSN2DhsqlFk7w5a', '7mUabwWfXUdmmKCPmlHFqP', '3IrcXSg255PDIIu0UjzRLh', '6FZ9AGWd52u7sdvlYx0iuD']","['Koo Koo Kanga Roo', 'Romanthony;Dam Swindle', 'Moxas', 'Brings', 'Mahalia', 'Queen Latifah', 'Stonewall Jackson', 'Ronnie Self', 'Romanthony']",chicago-house,Happy
playlist_4721,Alice,10,"['1hjg9erehrVq6UqlQiONgN', '0ApX0DRPyXJflR03xkN4JK', '1yZWmKmLfTrFCxHvhFsdoN', '32jIZu0r58awikPzy3kIR8', '5fef840JfHLr96gaziWORI', '7e0s9v16WhjWLU5pPLxgdZ', '5k3jdIh7BpJaV1DntDQoSD', '2CHVei9HrUiiXFvnQzvXoc', '6hu4zxEVl8vhbZwDlqNqK6', '6rTsc0aAS1iD3YF73DNQMd']","['Dumb Punts', 'Fujifabric', 'The Killers;Phoebe Bridgers', 'kizaru', 'Welshly Arms', 'Collide', 'Chase & Status', 'arai tasuku', 'Fivio Foreign;Kanye West;Alicia Keys', 'Black Lips']",garage,Happy
playlist_1972,Make Some Noise,13,"['3bCkiGVvpYwekCsaIb5OU1', '28iXG2opEt5YUr1yZlcOfe', '6tLTM5uZSSeytC0MpHF1CY', '7dfQM5NkuXIuUOGojEhjNd', '55wThEelHjDRIgjspcochp', '4Ef4F9tbb9XcAJwBIdoag7', '45RmMaxyGkQG7HNp5SKxoK', '4Y6pdMS2PwGshq1MYcJ9fC', '5wyauejnMiKDBnj77HIkVe', '7eQfz39OkW0L8WH9hPitgK', '4xnB2yGAeXOuR3kJ9KTD3b', '1eK1ZyBymaRWFcZBjY8dmL', '2bDENJyfbxj0neGiXUFvIX']","['Tove Lo', 'Steve Kroeger;Life of Kai', 'Rudimental;MORGAN;Digga D;TIKE', 'Los Amigos Invisibles', 'Fast Eddie', 'Millencolin', 'Alan Menken', 'Ricky Nelson', 'Hans Zimmer;Orchestra', 'Parham;Mwuana', 'Red Hot Chili Peppers', 'Rebeca Carvalho;Lukas Agustinho', 'Welshly Arms']",alt-rock,Mad
playlist_7118,Epitome of Darkness,20,"['3RvQrehCcwCkbe4dSTkSHl', '08umgnt45DykUmGo6YXp7U', '7KmfBg2yJmYKhZ19yXCZ9a', '1XUMiKAXzoSTy5lU3dwPRe', '6CEXs4A3QhmQ4LLBXl096K', '09cgbbadzZSKFd1hGN23p5', '6SiIq2zc4Rs1au0gCC7YMO', '0OBtVT2njy39xf4RgGV8cI', '5N1ede3QcEvtJNtM1een6B', '7vJhZnFfHRgHArNOb2Y6pW', '3nwUX7DkMuGPcuHrOXN5VM', '5xD5mG8uIsyxA73S0nP0Rh', '3lHDFl5cMDe0Nbo4PzT61Y', '2aaClnypAakdAmLw74JXxB', '5CYIXts8BCz86OAfHSSlHG', '5hwWiu59QUAMJOjLZqi1FF', '3GjNgJri0tX34qavdUSXuh', '0M3DaTZsuttjClg5VG8exA', '1WcfeJlLCCE4OXGJWqrjWi', '1SyOjtLqqqk2AVLZnRI3bk']","['Vou pro Sereno;Mumuzinho', 'Repugnant', 'Grey Skye Evans;Lani Love', 'Ichika Nito', 'Nani Azevedo', 'Bicep;Clara La San', 'Noisia', 'Owl City', 'Thaikkudam Bridge', 'Hillsong Young & Free', 'Vini Vici', 'Deep Chills;Natania', 'Sarah Connor', 'Sepultura', 'Mörbyligan', 'Brian Doerksen', 'The 20 Belows', 'Lihua Zhao', 'Ben Lukas Boysen;Kiasmos', 'Goldfrapp']",world-music,Sad
playlist_7573,gliding on vibes,8,"['0qsM6itfUU3KYrSvsRHJ5m', '3hEoFyE40yESyQXOALuI3n', '30iLwLvJkbP0czkZ640DAh', '73rWnGUttii0kftfHhRUyf', '1ljFw0Kwk2iYoQUeg5RAp1', '5RkK1doB7T9ZvIj6UrkOEg', '2USGBktYHKaG6CqulUxXz3', '3tcyWEEU44NDGjjrgldRZo']","['Jeanne Added', 'Re-Style', 'De Doelleazen;Zender Obama', 'Otep', 'meadowzz', 'DOLLA', 'slån', 'Ron Trent']",happy,Fear
playlist_3634,Adhi Tape,19,"['2lLO3jYvAUpqqMSe6duHHW', '3dGFeK9WTwj2PAiQoaXMzB', '5GD4MhhuqzRCTU7EZp3qLG', '35oyMMD6nGdteWkNnMjUYl', '2uicT9SVQ3npfenMTZAjcH', '6ivfiv3piJAO7S7Ct81WGf', '2DzEnsDbTLHwPuIMAB2z0P', '41Dba5ZS2F8HXjTNUumCbK', '0uzRBNGhcRN4RWKSTr3Ikn', '6rg3BUlELxHL1OaUhfW6XZ', '1HccLEGjiNWc4yT5AFC3Yc', '34FAnyvtcjaRSx8kaLR2jG', '0P9Kg7MUJ8ygcKSOPh1LfJ', '3l4K8pMXn8ieca06dtW7jy', '6D7G8sLiBj2LYPnSZY1ccX', '74SUn8w4lYSwgOGPvVZiEo', '5HNd59MNRSPm4VDiyMKOLl', '5NWtuvJCqWt5GVAlKGCgI8', '2H3wWrnO758y0fPH7Ilerg']","['Serena Assumpção;Gustavo Souza;Tatá Aeroplano;Tulipa Ruiz', ""Ol' Dirty Bastard"", 'Freestylers', 'S3RL', 'Access to Arasaka', 'Super Simple Songs', 'Garry Sandhu', 'my little airport', 'Roffe Ruff', 'Sublime Cadaveric Decomposition', 'Maximillian', 'Noize Suppressor', 'Queens of the Stone Age', 'Erasmo Carlos;Marisa Monte', 'Seth Lakeman', 'Lebanon Hanover', 'Melissa Horn', 'The Chainsmokers', 'XXXTENTACION']",happy,Sad
playlist_1767,Drew Barrymore,7,"['4u26HogSc7dwzn64IBfusa', '22szgJ9WufVHgefSgOD6Dv', '7mAYdYyUrkUSArOdSrC7rR', '4EPvkt2M9ZojH4bE2rfPCF', '2zh01m4PiHaZz4BAm0NRxs', '576v1keY82NOPITMNu0wD2', '2fGZCkulKA7Pyk8Ei6DTQm']","['Tower of Rome', 'Seven Lions;Echos;MitiS', 'LU2VYK', 'Mumuzinho', 'Gryffin;Elley Duhé', 'B Praak;Akshay Kumar;Nupur Sanon;Ammy Virk', 'Boi Foi Toch;Beatcrooks']",deep-house,Fear
playlist_4739,Blackstage Re-Works,20,"['188hS38eydh94oO6rjiB81', '1z38CbWAVCe8mJ9r4uWTAa', '5mBaOyYkmoH2EmVIRHTIDq', '5rAM2UW8MeVtBxKoNTRXUE', '5gXofLkTeHbGwIgulWNSG7', '3nuO4pi4R1koRgvDl23ra4', '7fqk4SJrWW2ioAl1HcTSdt', '0msUPIvKP3q9itQBMT4mYd', '32BeYxKPrig1LefHsC0Xuo', '5yD48KoADpCIWWzbzMnhMq', '4yp2yp607NbAqmpvtvk5Bp', '3zFG5dyH5rJfkZ25fgR173', '3F4M4WsRWSIaHL2Nio1S8E', '6WX05ziA9cxSfiW38BpikQ', '3QZ5QFl2urRYAG9R9kqeex', '4Utp8uYjk0j8eRHqkIHhpf', '5yrU9jSt6hGxodbRgXaaqa', '1ASrtMmTHLIBTLtp2Y5wJr', '062WEhWJ0tNa0CaAEuMwYB', '4jbmgIyjGoXjY01XxatOx6']","['Diogo Nogueira', 'Jorge Drexler', 'Edvard Grieg;Berliner Philharmoniker;Herbert von Karajan', 'Yxngxr1', 'The Gladiators', 'Freakaholics', 'Coqeéin Montana', 'Nikhil Swaroop', 'Billie Eilish', 'Gaetano Donizetti;Luciano Pavarotti;Orchestra of the Royal Opera House, Covent Garden;Richard Bonynge', 'Yiruma', 'Audioslave', 'Smash Mouth', 'Axel Fischer', 'Octave One', 'The Prophet', 'The Wiggles', 'The Rare Occasions', 'Kurban', 'Katy Perry;Juicy J']",classical,Happy
playlist_4578,"BELIEVE IN ME, WHO BELIEVES IN YOU",11,"['0Knau01dc3C81fbyOCSj9F', '3I9tSAQMVzAuX8QQUBG9rP', '1QJd8GI2CPFGdQOxoIiqkl', '4XTu1iHT5Q8dDfiIXgUXLD', '2T3jgoAMbBXiMMD8pSc6QL', '2MF6BJDR102bnwMIpsWhOj', '09UNEnI0wYxbKWLbCdQJF5', '3V2kzi1MBl1xr4Pcl51aB4', '4URdynWUR50mXggi06ilrJ', '4XJF9uZ045mL9IHl0PeGD0', '5yPXV3mU7D7EDH4XEcY361']","['Sagopa Kajmer', 'Ernest Tubb;Loretta Lynn', 'Agathocles', 'Zarastruta;Jean Tassy;Patricio Sid;Don', 'Amy Macdonald', 'Charly García', 'Kathleen Madigan', 'Håkan Hellström', 'Aries', 'Coffeekids', 'TroyBoi;Skrillex']",grindcore,Mixed
playlist_8095,Man Of The World (Obito's Fate),8,"['3SesM3TeiD6GdlMMKHFr2K', '2mIMNSYvKY8A6oYZiagzkw', '7MmkE4DIfZ2i7KTnrnfItK', '0ff3846wYbdNnwW3y8b4vH', '3E8U6RxxvyJCdYM2dipctg', '7C3lbQVR3vlo8WCHNiwycv', '0Lt0cohXv3e1BoykniHBOu', '1o2suklKb6UYQxZnOO3zlz']","['Fery', 'Tião Carreiro & Pardinho', 'André e Felipe;Pr. Lucas', 'yaeow;Rxseboy', 'Giacomo Puccini;Nicolai Ghiaurov;Rolando Panerai;Gianni Maffeo;Luciano Pavarotti;Berliner Philharmoniker;Herbert von Karajan', 'xJ-Will;2Infinity', 'Rita Lee', 'Little Symphony']",sertanejo,Mixed
playlist_4852,White Chalk,16,"['2w8OZpyOHhT0ykCqLfejQB', '0UiBpkBNew6awpdRBW5ZDQ', '7JX2ClsnxN9GirkOezr01O', '6T74sWvcHvSAO5prlk5dDw', '1OJmKyPXayT4TID0XE2uxt', '6uwTTKMueKBtgMRs1QrKme', '4HA6HwaRTzB0b2hlFV1Ncb', '3iQbP4DoxhjBy4N86tpxgC', '6RTjfgIjWqXIddHwiuI1aI', '2MAVcVr2oylw2OZ3hojWYj', '45sGF1ECh24oYcaSZ4jBxz', '5jQisayfk4fxlUJR6jWkaG', '3QrRKBM0VEI2aVIW29Fkp2', '0vOlu65GTFMQGGgVNyDTcK', '6Rzv2CVwDi7hYnVU5wKcXe', '3bV0XHSOU7xV8uH7i0lnDc']","['Commodores', ""Adolescent's Orquesta"", 'G.E.M.', 'PJ Harvey', 'Jacob David;Elliott Jacqués', 'A-Lusion;Scope DJ;Second Identity', 'Zé Bigode Orquestra;Guinu', 'Akcent', 'Deekline;Wizard;Beat Assassins', 'The Connells', 'Jhayco;Anuel AA', 'Surra', 'Aimer', 'Max e Luan', 'MitiS;Ray Volpe;Linney', 'William Luna']",disco,Happy
playlist_9362,Bora! Bora! Bora!,9,"['3OehKdGklazSDKF9HeUOwi', '6OdmU38bVJaVBBeIkso4Wu', '4VDAAeMGq6AQZi1GzO8SQS', '0THcY95QscSs9NlATIgoMI', '2NmGfvtRSYdxUOeJDtf8VN', '5J1YmqajyODgkIA7oUmFBI', '3t0xzfmXzIMbG3BFYeJEmr', '19DhbcqPx96nCoPvm6ViUV', '6TdnvxC5E146AXv1doDshO']","['Afrojack;Spree Wilson', 'Alok;Bastille', 'Robin Schulz;Alida', 'Mr.Children', 'my little airport', 'The Flatliners', 'Scooter', 'Simply Red', 'DJ Shadow']",house,Mixed
